minute,load_MW
0,2.062814402013623
1,2.0632731450320185
2,2.064077333237088
3,2.0632276389340944
4,2.063913725264115
5,2.064213438792864
6,2.0640192419189796
7,2.0636230423169284
8,2.064628626629633
9,2.064538517041424
10,2.0653095030274224
11,2.0657748340354587
12,2.0645132159470925
13,2.065473745408998
14,2.0654196371733486
15,2.0653887965935454
16,2.0655677335025455
17,2.0657766808971387
18,2.066310528851526
19,2.065651865480177
20,2.0661955960466827
21,2.066038188447015
22,2.0661280093473495
23,2.065580527160142
24,2.066265279872089
25,2.06552082928663
26,2.066228677375722
27,2.06679701812469
28,2.0656238452903266
29,2.0663753743533766
30,2.065784364062637
31,2.066234454284632
32,2.06623086659559
33,2.0656538256777814
34,2.06693920580538
35,2.0661051644053745
36,2.0667131066136037
37,2.0665861761171938
38,2.0654682526795773
39,2.066371146983666
40,2.0657251747987897
41,2.067211910288801
42,2.0669066099112325
43,2.066928673884972
44,2.065712829180834
45,2.0668941073945146
46,2.0673736456546457
47,2.0663458728201207
48,2.067096926782551
49,2.0673738912707136
50,2.067393453161786
51,2.066498627446485
52,2.0667365061778025
53,2.067246189833724
54,2.0673503736854535
55,2.0673499530616164
56,2.0673425044421787
57,2.067422341700472
58,2.066681812253474
59,2.06781366255641
60,2.0675130882996937
61,2.067988728454076
62,2.068322268875674
63,2.0685786624033704
64,2.0685374911577354
65,2.0690279392455864
66,2.0690784681677403
67,2.069419187488871
68,2.069467645577755
69,2.0692816095287467
70,2.070590711777041
71,2.069978011192581
72,2.070472486762401
73,2.0715548925476073
74,2.0710718010041433
75,2.071517866847436
76,2.070842545194747
77,2.0711496200197352
78,2.07237247173301
79,2.071994893355859
80,2.072705581695704
81,2.072625262281659
82,2.0733266754266633
83,2.0734202640114323
84,2.07357445862999
85,2.073744234167127
86,2.074228939767081
87,2.074611082087017
88,2.075046159552506
89,2.0746654647971727
90,2.0754103091841705
91,2.0757918707676635
92,2.076462629652873
93,2.076245431729771
94,2.076492047228827
95,2.07699199658165
96,2.077027513866966
97,2.077333251826951
98,2.0777294707948317
99,2.0786118211086975
100,2.078814730910079
101,2.0786445680830385
102,2.079162055296044
103,2.0786957681937395
104,2.0795413284284585
105,2.0796430180500116
106,2.079469629891219
107,2.0801396233168963
108,2.0796244783370312
109,2.0807651578530786
110,2.0808156761764196
111,2.0806151681168603
112,2.0796167300759945
113,2.082503523891066
114,2.081792115315563
115,2.080532354416831
116,2.0817300998912693
117,2.0812689282686785
118,2.081570994939339
119,2.0810546945032993
120,2.081266684433672
121,2.0813719799031607
122,2.0814070261657256
123,2.08214089254794
124,2.081403904709543
125,2.080788046790845
126,2.081532200964319
127,2.0812941984115896
128,2.0804790862536593
129,2.0821773658401046
130,2.0812957892076795
131,2.081121537205008
132,2.080243355446757
133,2.0804847492006626
134,2.080744881851363
135,2.0805244480279033
136,2.0806981826241198
137,2.080228151973016
138,2.080011021027024
139,2.079286801422961
140,2.080015115744104
141,2.0791119946444274
142,2.0795819613914617
143,2.0791912546370397
144,2.0780600280750234
145,2.0782427065853475
146,2.078682761034891
147,2.0788055096139657
148,2.0780345516408434
149,2.0775548705471674
150,2.0767112406849098
151,2.0760139278796883
152,2.076919689479461
153,2.0766737928942787
154,2.0758416151837316
155,2.077114600986031
156,2.0747922427614176
157,2.075088414255102
158,2.074702640784593
159,2.0741416262771692
160,2.073617818554915
161,2.0749323597078364
162,2.0730115772066067
163,2.0732946486850716
164,2.072721606264488
165,2.072762437525867
166,2.07255998280743
167,2.072623700242012
168,2.0720088892070763
169,2.0715406420646065
170,2.070535903164396
171,2.0704856064299273
172,2.069899405492451
173,2.070167802298066
174,2.071202676495582
175,2.069097899613678
176,2.068892643400909
177,2.0676838964461304
178,2.0689412706099
179,2.0679540547003015
180,2.067484972522225
181,2.0683305078485197
182,2.066962135610651
183,2.066929541140309
184,2.0665225515094887
185,2.0668453763065227
186,2.0668261086382334
187,2.0659945227459096
188,2.066108546337717
189,2.0656685871126794
190,2.0660878964321485
191,2.065181977863259
192,2.0638984581152044
193,2.0648228103422754
194,2.064916290498313
195,2.0639999175186645
196,2.064305941030254
197,2.0638840593646557
198,2.063782634199661
199,2.063279964474479
200,2.063161464587926
201,2.0634069816653455
202,2.0632822809764444
