minute,load_MW
0,1.5060390442605214
1,1.505276281081137
2,1.5037211591556492
3,1.5031830896733012
4,1.5030001487989966
5,1.5028539258214484
6,1.5028650704582083
7,1.500988065576134
8,1.5014849277139093
9,1.5019669550786618
10,1.5001494510357982
11,1.5008771798637952
12,1.4999069049927662
13,1.4993371968816152
14,1.4992694495173564
15,1.4991855214693868
16,1.4990771673818506
17,1.4979346513108607
18,1.4976904691473807
19,1.4976247299912435
20,1.4968046560490953
21,1.496661555553543
22,1.4965748022458152
23,1.4966440436804045
24,1.4963107493503585
25,1.496006312892006
26,1.4959897245793203
27,1.495739908905705
28,1.496022873371898
29,1.495619980997766
30,1.4940923322188984
31,1.495197587135816
32,1.494690984030014
33,1.4959419618657488
34,1.4940389859133592
35,1.4948493173657933
36,1.4939378734975852
37,1.494831396250869
38,1.4936092377307706
39,1.4936886102487397
40,1.4929944344438602
41,1.4929909740173526
42,1.4931944598388993
43,1.4929777544862928
44,1.4930139329808403
45,1.4921574292550421
46,1.4937993786777102
47,1.492995545530105
48,1.4931942344406948
49,1.4934699362888304
50,1.49292624825637
51,1.4929662682512517
52,1.4917292406768408
53,1.4921503185943574
54,1.4924660133238368
55,1.4924973288681531
56,1.4912887005560898
57,1.4920371317885313
58,1.492448233952758
59,1.4928685287979346
60,1.4930437666993794
61,1.4934354514474186
62,1.4930036895010876
63,1.4922455140266555
64,1.492933173206706
65,1.4939286556039109
66,1.493906610591784
67,1.4927187697161899
68,1.4938345794200578
69,1.4944728685440207
70,1.4947117332185067
71,1.4949037495845463
72,1.4945017516453387
73,1.493927849314297
74,1.4946945017177977
75,1.4949113372156355
76,1.4948519201008466
77,1.4963491538329972
78,1.4952603302121372
79,1.4960764301918874
80,1.4961964424830596
81,1.4968340896689851
82,1.495689202667665
83,1.4966351855021849
84,1.4980822273789138
85,1.4973931356831054
86,1.4977491779444738
87,1.4981434441419896
88,1.4984193082150614
89,1.4990376227584405
90,1.4980512835776432
91,1.4986994317662077
92,1.4995476078370573
93,1.4998026699839115
94,1.4995407206244327
95,1.500373330721465
96,1.5000910153313929
97,1.5001726268108466
98,1.5020930226362703
99,1.5021818401666986
100,1.5014014256774164
101,1.5020338609095782
102,1.5025577655357782
103,1.5031166607498332
104,1.5031364486256977
105,1.503834282902309
106,1.503687064727982
107,1.50378392295672
108,1.503807465352825
109,1.5037797505238863
110,1.5044519336004638
111,1.5041770755524042
112,1.5051912475313889
113,1.5047350807707578
114,1.505624311785342
115,1.5061772969481177
116,1.5049353147609232
117,1.506971240915548
118,1.5061239125800243
119,1.5059891799396177
120,1.505952052587824
121,1.5070187305042673
122,1.5062160191387406
123,1.5066677585251986
124,1.506648242985913
125,1.5065922131455853
126,1.5070892291483124
127,1.5080756384512728
128,1.5071778229127937
129,1.507993658364048
130,1.507578081503591
131,1.5077242568668712
132,1.5085280305227788
133,1.5075789201941863
134,1.5089714374940444
135,1.507823822945432
136,1.5088527015463817
137,1.5087149521126688
138,1.508648637915573
139,1.5084845079321751
140,1.507923735147758
141,1.508448783333501
142,1.5084343856418019
143,1.5079387755756066
144,1.508842611115312
145,1.5092706445689572
146,1.5091719556553398
147,1.5083528198271685
148,1.5085155457989625
149,1.5093694571507739
150,1.5081747353775434
151,1.5087903195534418
152,1.5083810896848169
153,1.5089953305814774
154,1.5088443081140506
155,1.5085731772466815
156,1.5088070076037303
157,1.5091248297552817
158,1.5077028564902544
159,1.5082099229122905
160,1.5085686526949973
161,1.5076801469294057
162,1.5086872091435266
163,1.5093273927871678
164,1.508795869287259
165,1.508214849039094
166,1.5087825223337648
167,1.508825544219697
168,1.50896948431921
169,1.5091013944696414
170,1.5097218710687832
171,1.5081561115995994
172,1.5090964076209705
173,1.5084075169494071
174,1.5091411311964666
175,1.5088554111558974
176,1.5082924642365074
177,1.508662866451286
178,1.5081993812528567
179,1.5088141670500166
180,1.5074574548082085
181,1.5086397726631162
182,1.5085746809728793
183,1.5081989625495233
184,1.5081187336782511
185,1.5078062398988978
186,1.508942822322944
187,1.508843026666901
188,1.508137304694935
189,1.5084403845643213
190,1.5090316142464117
191,1.507404433479167
192,1.5078590191804646
193,1.5090462517551753
194,1.5086999317421712
195,1.5088178492271145
196,1.5086078154225906
197,1.5089030572842246
198,1.5091362642580943
199,1.5089882555337168
200,1.509184123440975
201,1.5094749809536283
202,1.5066671223462864
203,1.5088644898245105
204,1.5093723658482312
205,1.5086029961715806
206,1.5095995982505135
207,1.50993644122675
208,1.5093090385531414
209,1.5094884915950493
210,1.5101055150248863
211,1.509070188517001
212,1.5096419580625031
213,1.5103522152902207
214,1.510714745666779
215,1.5097282684518833
216,1.5098024076423078
217,1.51104157748775
218,1.5109508398168618
219,1.5104023653460714
220,1.5109504444728392
221,1.5105660236752696
222,1.5104086798577656
223,1.5107496548979906
224,1.5120267568528842
225,1.5110795465129896
226,1.5115670663683782
227,1.5114735214787798
228,1.513014337814015
229,1.512733947055855
230,1.5129660933513673
231,1.5129764151148635
232,1.5127519482434924
233,1.513098130932854
234,1.5128640619758522
235,1.512768829484496
236,1.5138442852816696
237,1.5140595464608884
238,1.5139410176871373
239,1.5137367694869286
240,1.5139814442692952
241,1.5147394634529667
242,1.5157323263978444
243,1.514558082425588
244,1.5146401421427653
245,1.5151362490809288
246,1.5154445029669357
247,1.5152526665584845
248,1.5161076858119031
249,1.5165904890414432
250,1.5163113358278568
251,1.5172567449387782
252,1.516840274027296
253,1.5171423798227024
254,1.5173832257416062
255,1.5175273289466484
256,1.517879365539441
257,1.5169329374945362
258,1.5182595474023906
259,1.5189248747883497
260,1.5181680410623288
261,1.5190046544391207
262,1.5178348390420506
263,1.5198349458483045
264,1.5185672719626355
265,1.519200304002419
266,1.5195539465830907
267,1.519448955957747
268,1.520213131979961
269,1.5202616788119863
270,1.5195097779284472
271,1.5192873168520102
272,1.520666876566539
273,1.5197380659866948
274,1.5203328903327817
275,1.5203786230081158
276,1.5199721001288065
277,1.5199965952301293
278,1.5202116215863293
279,1.520661433320909
280,1.5199315327510807
281,1.5201107355761154
282,1.5205417000651704
283,1.5206105612084762
284,1.5196111437863866
285,1.5208012495534002
286,1.5197566212155476
287,1.5196981834663188
288,1.5194273256561102
289,1.519252518057094
290,1.5194503664622043
291,1.5185248112773853
292,1.5187736882807632
293,1.519711856585095
294,1.5184194938200146
295,1.5177754625584383
296,1.5168292100453495
297,1.5175075913560723
298,1.5168782125126103
299,1.5165570028563458
300,1.5165138847417863
301,1.5157580003883104
302,1.5162127265243284
303,1.5156266503024824
304,1.5146049569124482
305,1.5135583504907344
306,1.5130481265031444
307,1.512777980662833
308,1.512101020117236
309,1.511221672585818
310,1.5096113464461216
311,1.5111061749071675
312,1.509194633613042
313,1.5096812398908395
314,1.5083480155908398
315,1.5081921632387283
316,1.507615035512373
317,1.5059063874962995
318,1.5065078301059875
319,1.5058661928187016
320,1.505422536729642
321,1.5060057187720437
322,1.5043925153888753
323,1.504085193195511
324,1.502815290436913
325,1.50346934662521
326,1.5023663726513903
327,1.5027282427503112
328,1.5016235573368402
329,1.5009928904393903
330,1.5004836835966877
331,1.4998551991557976
332,1.5001503873442568
333,1.5005689661756403
334,1.5001166618048452
335,1.5011124891072007
336,1.4988971831508549
337,1.4996109441594239
338,1.4996914680323774
339,1.5000247442029353
340,1.5014534112190123
341,1.4995994211223067
342,1.4991141263459646
343,1.5010669907230432
344,1.5007778213849847
345,1.5006721684082882
346,1.5021132434167326
347,1.5027596184730316
348,1.5022194939941744
349,1.503865517143098
350,1.5036891310164435
351,1.5064752575633342
352,1.5062180062719193
353,1.5077910065405136
354,1.5083906004850731
355,1.5094290703549957
356,1.5107413892248283
357,1.5118135484530786
358,1.513736650974584
359,1.5153999188796607
360,1.5166699353387534
361,1.5185388510027302
362,1.519778697796388
363,1.5226503865248568
364,1.5239690398505088
365,1.5255473340735652
366,1.5279257076625767
367,1.5295043221552198
368,1.532093293140211
369,1.533673019981596
370,1.536491483502509
371,1.5375779855695149
372,1.5395223375082558
373,1.5416065380264292
374,1.543501551705257
375,1.5458530150299032
376,1.5480919287407722
377,1.5495604529747304
378,1.551404717409056
