minute,load_MW
0,0.29180298251127457
1,0.290354467041732
2,0.2913943012363355
3,0.29086869661720904
4,0.2916041994145307
5,0.29161891233692866
6,0.29153153234090445
7,0.2919074707591318
8,0.2926508516963704
9,0.2920394596528086
10,0.292238331696321
11,0.2927051484677508
12,0.292004921539757
13,0.29184783542098386
14,0.29214402114534277
15,0.29278011087708333
16,0.2929286011344875
17,0.2935580775341344
18,0.29327612121196067
19,0.2939188269389402
20,0.2934668969543777
21,0.29430291508972106
22,0.2946437558667464
23,0.29454923039691694
24,0.2948478337874808
25,0.2955795510658638
26,0.29570130450188703
27,0.29619359120576005
28,0.2954574234410824
29,0.29648673111514634
30,0.29643859090875263
31,0.2969025862266405
32,0.2968567050418671
33,0.297143142712167
34,0.29727709570192007
35,0.2978242187996617
36,0.29741545835726146
37,0.2978815435263629
38,0.2986664818231669
39,0.29888228067492434
40,0.2993898268173108
41,0.29903322798575704
42,0.2995309994143418
43,0.2986523721649175
44,0.29987384857156224
45,0.29984832908055414
46,0.3003653808495726
47,0.29977262934356996
48,0.29969347775515487
49,0.3002517876934647
50,0.3005161438858912
51,0.2999950682265238
52,0.30059961563905363
53,0.30144391852312186
54,0.30011336745571576
55,0.30222138585450525
56,0.30146310627624084
57,0.3018646842504399
58,0.30174790681787594
59,0.3016788916049963
60,0.3011265783362899
61,0.3008618541997387
62,0.3009963524851085
63,0.30187559408437475
64,0.3027460036409283
65,0.3016561217591217
66,0.30171715927124304
67,0.3011952269590089
68,0.3007037466740787
69,0.3017604718746902
70,0.3013642796242456
71,0.30103536391283303
72,0.3009113740825261
73,0.30086147676681785
74,0.3012976021903546
75,0.30052398154361687
76,0.2994122261260022
77,0.30056094568297725
78,0.2991423811980269
79,0.2997580987306369
80,0.2994723549910605
81,0.2999028191282915
82,0.29900957935343303
83,0.2984743523895673
84,0.29948310285205004
85,0.29887087635872045
86,0.2986386084825624
87,0.2986984622694983
88,0.2981113469571599
89,0.2983660315873573
90,0.2981815730950316
91,0.2971281039308333
92,0.29677811122436076
93,0.2972545623067846
94,0.29649796757122215
95,0.29607053294779345
96,0.295896007209768
97,0.29575960624610004
98,0.2956966134781284
99,0.2958092681310203
100,0.29480959980511934
101,0.29517085735779647
102,0.29510526510004864
103,0.2944933499165894
104,0.29364770937055357
105,0.2943408652253094
106,0.29375406056092
107,0.2942675142122138
108,0.29412372887717236
109,0.29319395904958684
110,0.29260672174777097
111,0.2928237661125882
112,0.2931364206472199
113,0.29277148675787634
114,0.2916861479127424
115,0.2914903001099393
116,0.2919362813626435
117,0.2920900268528228
118,0.2919645649320022
119,0.2914866838859002
120,0.29190792970171836
121,0.2906055182686074
122,0.29136312119580415
123,0.2916581557737115
124,0.2912440817844009
125,0.2906992752798843
126,0.29175768593235796
127,0.2908902916169482
128,0.29109077121070975
129,0.2911372779542361
130,0.2908811674137747
131,0.2911401268284929
132,0.2914171393373144
133,0.29132430225060907
134,0.2905292081414257
135,0.29066938451981816
136,0.2915837246191607
137,0.29235576416711195
138,0.29011660675856943
139,0.29064988856078755
140,0.2923137713556523
141,0.2910652461036168
142,0.29088358601115605
143,0.29095621817940887
144,0.2918711383745164
145,0.2912360941959824
146,0.2913584144923786
147,0.2922835633010186
148,0.2919952041407247
149,0.2925055257230087
150,0.29165079145270384
151,0.2922117925531871
152,0.292015282452563
153,0.29269120837594476
154,0.2924660028646988
155,0.29255596071287343
156,0.29226145166421036
157,0.29277282760744033
158,0.2931531301273577
159,0.29294196166848135
160,0.2942881533801836
161,0.29386106010036833
162,0.2936882225042173
163,0.29428610448307313
164,0.2940812173390025
165,0.2937570168110438
166,0.29534925221987646
167,0.29490902469593233
168,0.295087756897172
169,0.29553290361164924
170,0.29541508713316644
171,0.29591589900546933
172,0.2957805979113784
173,0.2962173053003286
174,0.2960516374122905
175,0.2958428469678579
176,0.2972542005999341
177,0.2973531350697496
178,0.296650388419457
179,0.29705833949800364
180,0.29770560322705203
181,0.2973491492534774
182,0.29793229452037157
183,0.29848171283078107
184,0.2984512451523652
185,0.2982387450381165
186,0.2985875941122458
187,0.2994855421686004
188,0.2989443594710066
189,0.29990767572241817
190,0.29943851706344254
191,0.3003374878935455
192,0.30035574326883474
193,0.30050619193560746
194,0.30105713008343776
195,0.3002046224558093
196,0.3010766464886929
197,0.3010083871966849
198,0.3017784916606594
199,0.3014402020493757
200,0.3025747342732409
201,0.3008729138876712
202,0.301669705614063
203,0.3026889629678776
204,0.30324034589809595
205,0.3030361548166807
206,0.3033815493474455
207,0.3033918085476936
208,0.30282400931272585
209,0.3037628014773068
210,0.30393551721513257
211,0.3028013111636902
212,0.3045241638758231
213,0.3038685386197424
214,0.30421597725962446
215,0.3045312809695833
216,0.3040468307293416
217,0.3045357190754011
218,0.3042702956485513
219,0.3041783814725964
220,0.3046855161247099
221,0.304946905166221
222,0.3057800508600325
223,0.3056724915266512
224,0.3061557985210609
225,0.3052125775954793
226,0.3049448797934262
227,0.3055663414960694
228,0.30485842580468797
229,0.3048694425999679
230,0.3055746801277951
231,0.30621271189683663
232,0.3055856149867075
233,0.3062386549373122
234,0.3060438011285881
235,0.3055623047475437
236,0.3056378136164731
237,0.3061976047555528
238,0.30555492131420126
239,0.3051286688869014
240,0.3057864981882916
241,0.30638543957765174
242,0.30657693873243896
243,0.3061769722307917
244,0.306187892793259
245,0.3052423832274284
246,0.30584325550326774
247,0.305038393559565
248,0.30645508638430746
249,0.3049102817866285
250,0.30677161581120743
251,0.3054930319144242
252,0.30538208597771127
253,0.30528521019325405
254,0.3059617270458517
255,0.3049985806895663
256,0.3037063990653906
257,0.3046263613040698
258,0.30491360767339426
259,0.3045295099304266
260,0.30502854952655034
261,0.3053996329848118
262,0.30402354017401606
263,0.3045615906783516
264,0.30412507723714827
265,0.30385472475407166
266,0.30404540766859267
267,0.3047405784907488
268,0.3030947867995457
269,0.30424679538221366
270,0.30492795794844263
271,0.3042572604728997
272,0.30442709252052486
273,0.3045564440097996
274,0.3048596343038019
275,0.30433336434464886
276,0.3042591055710104
277,0.30449160041162326
278,0.3051993572137713
279,0.305809986268725
280,0.30519267439887154
281,0.30509061882684546
282,0.3053556356335097
283,0.30622830857461625
284,0.30610862138857636
285,0.3064815272772154
286,0.3069235046047155
287,0.3077994556296385
288,0.3066909636854956
289,0.3079977555320519
290,0.3082307742560268
291,0.307702124222821
292,0.3082487908503169
293,0.30917674858867095
294,0.310320895087009
295,0.31030043985452826
296,0.31036730476292046
297,0.3115944719134897
298,0.3119250279259794
299,0.3130773944435709
300,0.313185217081224
301,0.3131204958027886
302,0.3134039727225161
303,0.3152063132535154
304,0.3163138809695913
305,0.3166195548584033
306,0.31857129169213616
307,0.31861999392068396
308,0.31909855187188774
309,0.3208101671758855
310,0.32280289377273513
311,0.3231872111728477
312,0.32433115061242995
313,0.3252499665790645
314,0.32731265758064443
315,0.32925099101143235
316,0.33072985202038074
317,0.333138574333819
318,0.33417310862310584
319,0.33803285832137314
320,0.3398938636003801
321,0.3417828207920819
322,0.3452804220721623
323,0.34799844823774373
324,0.3505142096578415
325,0.3527810052416372
326,0.35764482842666323
327,0.3606125357265428
328,0.36516101379943133
329,0.3694581312745732
330,0.3726604364550448
331,0.3766966227558175
332,0.38118000629734805
333,0.38643141788347873
334,0.39145317837509225
335,0.395956793658019
336,0.40103843352379603
337,0.4072123372319894
338,0.41349364040855
339,0.4190981197211374
340,0.4252441602636037
341,0.43254662772937996
342,0.4397324547875199
343,0.44724173297506037
344,0.45368577122800985
345,0.4619543478668208
346,0.470476434068331
347,0.47795209365662583
348,0.4867015920670247
349,0.49574951285117563
350,0.504272998593372
351,0.5152436868876215
352,0.5245730746162848
353,0.5346583287362289
354,0.5459416391785227
355,0.5573131781299446
356,0.5683865034245706
357,0.5795555886085669
358,0.5928177848312507
359,0.6040841719991239
360,0.6173202925372483
361,0.6300242159433399
362,0.643828444774302
363,0.6578869446399345
364,0.6730144524295021
365,0.6868416129218503
366,0.7017925051558453
367,0.7167164179968217
368,0.731942449392598
369,0.7482675072309214
370,0.7643221489851825
371,0.7807634918495033
372,0.7967124807412888
373,0.8135816590301327
374,0.8307288953032553
375,0.8472127970764349
376,0.864975681443203
377,0.8818027946672636
378,0.8998614222958966
379,0.9175506800698646
380,0.9351528276270298
381,0.954980361795449
382,0.9720362510707737
383,0.9899160995626908
384,1.0083496134789083
385,1.0272652860824396
386,1.045940426621002
387,1.064381613439643
388,1.0832513100943602
389,1.1016434637376917
390,1.1193627521674492
