minute,load_MW
0,2.2518649718839594
1,2.2703038400020934
2,2.2903137956564894
3,2.305437919074937
4,2.3219473566576205
5,2.336900282428268
6,2.352774977929224
7,2.363780021926155
8,2.3771673451079294
9,2.387988129405403
10,2.3997800225870995
11,2.408080035296394
12,2.4177831320192187
13,2.423427725574984
14,2.4314566273441187
15,2.4376468105862528
16,2.4421043852950484
17,2.4462563506399846
18,2.450412777385994
19,2.4531364242006077
20,2.4561636808973324
21,2.4575807028869154
22,2.459440145878638
23,2.4594196137144166
24,2.4581269668688956
25,2.4580666512302645
26,2.4550251732207666
27,2.4554198971640617
28,2.4518918861180814
29,2.4493245033954727
30,2.445713904007059
31,2.442276010974165
32,2.439163931270228
33,2.434018188397683
34,2.4290109898275745
35,2.4246461142745224
36,2.4186005718436228
37,2.4146459064885737
38,2.4064746634322236
39,2.401491885227934
40,2.396496714692695
41,2.3882119985033525
42,2.381419917641245
43,2.3757804421551443
44,2.3678203027337887
45,2.3615014699955923
46,2.3540563521500744
47,2.3465728052195622
48,2.338978583127188
49,2.334147623057672
50,2.32527831230631
51,2.318016346423436
52,2.311416586398432
53,2.303853245057452
54,2.2976995573631602
55,2.292219831456116
56,2.284728499090583
57,2.280047340453245
58,2.2714920959997498
59,2.266214825306657
60,2.2616345722453164
61,2.2567287209664646
62,2.252400925710014
63,2.247875631551601
64,2.243168508418512
65,2.23793461210464
66,2.2350277407101133
67,2.233192658361941
68,2.229635063929535
69,2.2264839039114537
70,2.2244718589909995
71,2.2207572686551527
72,2.2203078032998897
73,2.2156621637751033
74,2.2154399892009864
75,2.2122496617490284
76,2.2133944209588714
77,2.210293731471633
78,2.208710441304059
79,2.208751959890473
80,2.2091376682885007
81,2.2077613158951976
82,2.207774881246475
83,2.206393080273487
84,2.2068390712913644
85,2.206041934704269
86,2.206214635036983
87,2.2056117302365466
88,2.206168549277476
89,2.206374517220584
90,2.206432889468943
91,2.207120556163066
92,2.2081382762910686
93,2.20860861708038
94,2.2098468184192663
95,2.211491800497563
96,2.2114907173733274
97,2.212405455332629
98,2.2125074008470653
99,2.212306189112918
100,2.2143857506392997
101,2.21491641552882
102,2.2164609543437974
103,2.2163502044936227
104,2.21698874070972
105,2.218718995016482
106,2.2183503256427795
107,2.218798349510866
108,2.2198603581879643
109,2.2197927973993523
110,2.221282906372457
111,2.219508706214846
112,2.220049313866523
113,2.2201182765614824
114,2.2210436203214288
115,2.2199898322426654
116,2.2200963717328555
117,2.2193130402554795
118,2.219976598880764
119,2.217472863875774
120,2.2189819693475674
121,2.216249544967598
122,2.217541436145422
123,2.214207409574694
124,2.212163606981567
125,2.212263871986343
126,2.2098595018859255
127,2.207895633359758
128,2.2065299456109115
129,2.204054661715392
130,2.2007257329447185
131,2.1984360182182097
132,2.1951720948514106
133,2.1929742029538977
134,2.1890772225404964
135,2.185496432034256
136,2.1821965998559394
137,2.1775564514314816
138,2.1729583184919767
139,2.1704065671887043
140,2.1666266609705866
141,2.1615330788974876
142,2.157451355256628
143,2.1509843058194242
144,2.1472207379937274
145,2.1428656641852957
146,2.1352880405483434
147,2.130443385107902
148,2.1243950943955032
149,2.1191026220130773
150,2.1109435207592235
151,2.105236931143106
152,2.097864322462601
153,2.0910301000886595
154,2.083551975108801
155,2.076628996548386
156,2.067547185424849
157,2.0618238520420555
158,2.052077530370752
159,2.04388699207763
160,2.0362172949165593
161,2.024819139752966
162,2.0167787773143258
163,2.0082844592088978
164,1.9986349987358638
165,1.9885402220349604
166,1.9788643679037428
167,1.9695644592244237
168,1.957631125370327
169,1.9470513569962469
170,1.9353472553170796
171,1.9239868387690733
172,1.913887483408881
173,1.9004907975373486
174,1.8892554832337711
175,1.8761924053031176
176,1.8640524712156294
177,1.8496605685730314
178,1.8383283407979518
179,1.823869987016547
180,1.8105206029718952
181,1.7965656417162974
182,1.782319770010179
183,1.7683052671867374
184,1.7539747500929859
185,1.7380362290595706
186,1.721479994355895
187,1.7078082417962293
188,1.6926679271023435
189,1.6766662880534653
190,1.6589069937052092
191,1.6433357877244814
192,1.6278223605455522
193,1.6105315509356042
194,1.5936462196046575
195,1.577973161020542
196,1.560595795885629
197,1.5447654889588784
198,1.5264198542614562
199,1.5091482816645687
200,1.490786576555088
201,1.4730745429349534
202,1.455979243677631
203,1.4376186663180006
204,1.4198744577640776
205,1.403027614552566
206,1.383868052714737
207,1.3673566750881998
208,1.3474243878836802
209,1.3310134400182196
210,1.3120689876997131
211,1.2950066601359496
212,1.2768713516241208
213,1.2592020717860537
214,1.2420797356615851
215,1.2226841557213208
216,1.2049757110884045
217,1.1875481395073864
218,1.1715704928024975
219,1.1523356743066386
220,1.1348549174761322
221,1.1191530625817765
222,1.1006513595650038
223,1.083471449209913
224,1.0665223849166143
225,1.0493559783992672
226,1.032309574777264
227,1.0138674009370054
228,0.9987000931328112
229,0.9818685835335481
230,0.9674310782655337
231,0.9500501724156813
232,0.9339034744017908
233,0.9176452517141351
234,0.9035179256947388
235,0.8874670902574463
236,0.8722958907257459
237,0.8593815707196278
238,0.8454302534877233
239,0.8314645044715184
240,0.8182599800213538
241,0.8023222294788658
242,0.7872801689697536
243,0.7765348196854851
244,0.7649347127939806
245,0.752097667277145
246,0.7377324985468137
247,0.7263148354159729
248,0.7151467803727911
249,0.7050243018026682
250,0.6925791771772334
251,0.6811942285346626
252,0.6714007133703188
253,0.6591793485964332
254,0.6495584545166183
255,0.6403252796300325
256,0.6295949252738335
257,0.6205536773428205
258,0.6123288165937124
259,0.6022979912742761
260,0.5939553360846547
261,0.5839189566509331
262,0.5757104453119933
263,0.5682265235938103
264,0.5600172863575771
265,0.5524585427906906
266,0.5439289615317539
267,0.5388859751930323
268,0.5313738832196006
269,0.5231866915624322
270,0.5169859522794241
271,0.5112443754320029
272,0.5051685332667164
273,0.4972959077433055
274,0.49215758448522073
275,0.48494360995264907
276,0.4808028413895714
277,0.47627872566599083
278,0.4700664372144813
279,0.46384886767678535
280,0.4593036811153384
281,0.4538037756779024
282,0.4509567293836862
283,0.4465328193543194
284,0.4424387151988933
285,0.43733435108606533
286,0.4331841779940954
287,0.4305857192391563
288,0.42646517577745585
289,0.42231253128702284
290,0.4204416501013207
291,0.41618176204696394
292,0.4123348370889434
293,0.4113645137486919
294,0.40797869770139317
295,0.40537806275056915
296,0.4019071985601057
297,0.4002832495509025
298,0.3998593182078531
299,0.3939390194503719
300,0.3936741290032835
301,0.39095883477593296
302,0.38837463406755435
303,0.38800961110438503
304,0.38495320009539047
305,0.384724068447353
306,0.38307436291358427
307,0.38147605798533774
308,0.3811326349120872
309,0.378931121119715
310,0.3782257743790214
311,0.3773806271455212
312,0.3767316118242965
313,0.3758139642772006
314,0.37524363006092093
315,0.374099841458191
316,0.37334651739966523
317,0.3745288356052293
318,0.3729282400316006
319,0.3715316036470043
320,0.37165586436836295
321,0.3717965482789648
322,0.3716549639132463
323,0.37212939809767553
324,0.371324610928693
325,0.3715124733974037
326,0.3722814407866781
327,0.3720496383097812
